,row,col,top
12546,1606,638,1.0
12547,1606,690,1.0
12548,1606,837,1.0
12549,1606,950,0.0
12550,1606,975,1.0
12551,1606,1065,1.0
12552,1606,1248,1.0
12553,1606,1287,1.0
12554,1606,1355,0.0
12555,1606,1384,0.0
12556,1607,530,0.0
12557,1607,879,0.0
12558,1607,1348,0.0
12559,1607,1379,0.0
12560,1608,241,0.0
12561,1608,423,1.0
12562,1608,459,0.0
12563,1608,504,0.0
12564,1608,765,0.0
12565,1608,793,0.0
12566,1608,1397,1.0
12567,1609,670,0.0
12568,1609,891,0.0
12569,1609,976,1.0
12570,1609,1336,0.0
12571,1610,256,0.0
12572,1610,349,0.0
12573,1610,362,0.0
12574,1610,477,0.0
12575,1610,712,1.0
12576,1610,745,0.0
12577,1610,950,0.0
12578,1610,1047,0.0
12579,1610,1074,0.0
12580,1610,1093,1.0
12581,1610,1398,1.0
12582,1611,457,0.0
12583,1611,490,0.0
12584,1611,525,0.0
12585,1611,635,1.0
12586,1611,677,0.0
12587,1611,759,0.0
12588,1611,1281,1.0
12589,1611,1354,0.0
12590,1611,1399,1.0
12591,1612,221,0.0
12592,1612,278,0.0
12593,1612,449,0.0
12594,1612,589,1.0
12595,1612,611,0.0
12596,1612,689,1.0
12597,1612,708,0.0
12598,1612,759,0.0
12599,1612,1109,0.0
12600,1613,287,0.0
12601,1613,356,1.0
12602,1613,459,0.0
12603,1613,522,0.0
12604,1613,634,1.0
12605,1614,215,0.0
12606,1614,433,1.0
12607,1614,661,0.0
12608,1614,713,1.0
12609,1614,937,1.0
12610,1614,1076,0.0
12611,1614,1158,0.0
12612,1614,1164,0.0
12613,1614,1254,0.0
12614,1614,1368,1.0
12615,1615,259,0.0
12616,1615,941,1.0
12617,1615,1068,0.0
12618,1616,436,1.0
12619,1616,443,0.0
12620,1616,444,0.0
12621,1616,867,1.0
12622,1616,951,0.0
12623,1616,987,0.0
12624,1616,1031,1.0
12625,1616,1038,0.0
12626,1616,1089,1.0
12627,1616,1092,1.0
12628,1616,1096,0.0
12629,1616,1160,0.0
12630,1616,1203,0.0
12631,1616,1307,1.0
12632,1616,1312,0.0
12633,1616,1324,1.0
12634,1617,188,0.0
12635,1617,402,0.0
12636,1617,437,1.0
12637,1617,508,0.0
12638,1617,632,1.0
12639,1617,702,0.0
12640,1617,778,0.0
12641,1617,836,1.0
12642,1617,935,1.0
12643,1617,1059,0.0
12644,1617,1112,0.0
12645,1618,741,0.0
12646,1618,899,0.0
12647,1619,82,0.0
12648,1619,199,0.0
12649,1619,518,1.0
12650,1619,698,0.0
12651,1619,805,0.0
12652,1619,926,0.0
12653,1619,946,0.0
12654,1619,993,0.0
12655,1619,1326,1.0
12656,1620,49,0.0
12657,1620,137,0.0
12658,1620,424,0.0
12659,1620,689,1.0
12660,1620,891,0.0
12661,1620,977,1.0
12662,1620,1279,1.0
12663,1621,10,0.0
12664,1621,519,1.0
12665,1621,658,0.0
12666,1621,677,1.0
12667,1621,682,1.0
12668,1621,730,0.0
12669,1621,931,1.0
12670,1621,997,0.0
12671,1621,1216,0.0
12672,1621,1231,0.0
12673,1622,149,0.0
12674,1622,258,0.0
12675,1622,429,0.0
12676,1622,537,0.0
12677,1622,861,0.0
12678,1622,870,0.0
12679,1622,976,1.0
12680,1622,1124,0.0
12681,1622,1179,0.0
12682,1623,212,0.0
12683,1623,418,1.0
12684,1623,446,0.0
12685,1623,511,0.0
12686,1623,574,0.0
12687,1623,935,0.0
12688,1623,955,0.0
12689,1624,504,0.0
12690,1624,606,0.0
12691,1624,655,0.0
12692,1624,1065,1.0
12693,1624,1091,1.0
12694,1624,1269,1.0
12695,1624,1326,1.0
12696,1625,287,0.0
12697,1625,346,0.0
12698,1625,629,0.0
12699,1625,1297,0.0
12700,1625,1306,1.0
12701,1626,406,1.0
12702,1626,520,1.0
12703,1626,687,0.0
12704,1626,1201,0.0
12705,1626,1317,0.0
12706,1627,323,0.0
12707,1627,401,0.0
12708,1627,473,0.0
12709,1627,770,0.0
12710,1627,974,1.0
12711,1627,1201,0.0
12712,1628,295,0.0
12713,1628,521,1.0
12714,1628,610,0.0
12715,1628,839,1.0
12716,1628,1038,1.0
12717,1628,1044,0.0
12718,1628,1282,0.0
12719,1629,156,0.0
12720,1629,206,0.0
12721,1629,476,0.0
12722,1629,1056,0.0
12723,1629,1311,0.0
12724,1630,201,0.0
12725,1630,346,0.0
12726,1630,818,1.0
12727,1630,960,1.0
12728,1630,1094,1.0
12729,1631,23,0.0
12730,1631,388,0.0
12731,1631,673,0.0
12732,1631,819,1.0
12733,1631,825,0.0
12734,1631,1381,0.0
12735,1632,549,1.0
12736,1632,845,1.0
12737,1632,876,0.0
12738,1632,976,0.0
12739,1632,1036,1.0
12740,1632,1077,1.0
12741,1632,1206,0.0
12742,1632,1368,1.0
12743,1633,112,0.0
12744,1633,533,1.0
12745,1633,848,1.0
12746,1633,985,1.0
12747,1633,1339,0.0
12748,1634,81,0.0
12749,1634,282,0.0
12750,1634,390,0.0
12751,1634,522,1.0
12752,1634,599,0.0
12753,1634,922,1.0
12754,1634,958,0.0
12755,1634,986,1.0
12756,1634,1066,1.0
12757,1634,1075,1.0
12758,1634,1089,1.0
12759,1634,1099,1.0
12760,1634,1327,1.0
12761,1634,1332,0.0
12762,1635,155,0.0
12763,1635,184,0.0
12764,1635,205,0.0
12765,1635,336,0.0
12766,1635,385,0.0
12767,1635,429,0.0
12768,1635,486,0.0
12769,1635,610,0.0
12770,1635,656,0.0
12771,1635,920,1.0
12772,1635,1067,1.0
12773,1636,174,0.0
12774,1636,698,0.0
12775,1636,758,0.0
12776,1636,836,1.0
12777,1636,859,0.0
12778,1636,876,0.0
12779,1636,919,1.0
12780,1637,26,0.0
12781,1637,198,0.0
12782,1637,356,1.0
12783,1637,429,0.0
12784,1637,557,0.0
12785,1637,1116,0.0
12786,1637,1381,0.0
12787,1638,803,0.0
12788,1638,902,1.0
12789,1638,905,1.0
12790,1638,1070,1.0
12791,1638,1389,0.0
12792,1638,1394,0.0
12793,1639,326,0.0
12794,1639,382,0.0
12795,1639,463,0.0
12796,1639,490,0.0
12797,1639,685,1.0
12798,1639,847,0.0
12799,1639,867,0.0
12800,1639,990,0.0
12801,1639,1167,0.0
12802,1639,1323,0.0
12803,1640,344,0.0
12804,1640,536,0.0
12805,1640,684,1.0
12806,1640,701,0.0
12807,1640,757,0.0
12808,1640,909,1.0
12809,1640,963,0.0
12810,1640,971,1.0
12811,1640,1104,1.0
12812,1640,1222,0.0
12813,1640,1253,0.0
12814,1641,523,1.0
12815,1641,538,0.0
12816,1641,567,0.0
12817,1641,818,0.0
12818,1641,919,1.0
12819,1641,1132,0.0
12820,1642,407,0.0
12821,1642,414,1.0
12822,1642,504,0.0
12823,1642,642,0.0
12824,1642,831,1.0
12825,1642,851,1.0
12826,1642,897,1.0
12827,1642,1069,1.0
12828,1642,1209,0.0
12829,1643,44,0.0
12830,1643,88,0.0
12831,1643,300,0.0
12832,1644,85,0.0
12833,1644,463,0.0
12834,1644,520,0.0
12835,1644,594,1.0
12836,1644,784,0.0
12837,1644,939,1.0
12838,1644,1325,1.0
12839,1644,1338,1.0
12840,1645,260,0.0
12841,1645,887,0.0
12842,1645,889,0.0
12843,1645,947,0.0
12844,1645,1373,0.0
12845,1645,1383,0.0
12846,1646,238,0.0
12847,1646,432,0.0
12848,1646,482,1.0
12849,1646,499,1.0
12850,1646,732,0.0
12851,1646,969,1.0
12852,1646,1045,1.0
12853,1646,1115,0.0
12854,1646,1281,0.0
12855,1647,377,1.0
12856,1647,439,0.0
12857,1647,831,1.0
12858,1647,869,0.0
12859,1647,870,0.0
12860,1647,1140,0.0
12861,1647,1168,1.0
12862,1647,1180,0.0
12863,1647,1191,1.0
12864,1647,1203,0.0
12865,1648,61,0.0
12866,1648,146,0.0
12867,1648,243,0.0
12868,1648,389,0.0
12869,1648,595,1.0
12870,1648,709,0.0
12871,1648,763,0.0
12872,1648,909,0.0
12873,1648,968,1.0
12874,1648,980,0.0
12875,1648,1089,0.0
12876,1648,1202,0.0
12877,1648,1303,0.0
12878,1649,36,0.0
12879,1649,56,0.0
12880,1649,194,0.0
12881,1649,315,0.0
12882,1649,385,1.0
12883,1649,594,1.0
12884,1649,682,1.0
12885,1649,1131,0.0
12886,1649,1349,0.0
12887,1650,523,1.0
12888,1650,627,1.0
12889,1650,887,1.0
12890,1650,890,1.0
12891,1650,928,0.0
12892,1650,1068,1.0
12893,1651,379,0.0
12894,1651,453,0.0
12895,1651,547,0.0
12896,1651,621,0.0
12897,1651,676,0.0
12898,1651,943,0.0
12899,1651,967,1.0
12900,1651,1098,0.0
12901,1652,159,0.0
12902,1652,630,1.0
12903,1652,668,1.0
12904,1652,761,0.0
12905,1652,833,1.0
12906,1652,917,1.0
12907,1652,1316,1.0
12908,1653,133,0.0
12909,1653,397,1.0
12910,1653,408,0.0
12911,1653,631,1.0
12912,1653,689,1.0
12913,1653,1315,1.0
12914,1653,1330,0.0
12915,1654,374,0.0
12916,1654,448,0.0
12917,1654,593,1.0
12918,1654,686,1.0
12919,1654,892,0.0
12920,1654,1362,1.0
12921,1655,260,0.0
12922,1655,365,0.0
12923,1655,439,1.0
12924,1655,728,0.0
12925,1655,880,0.0
12926,1655,1064,1.0
12927,1655,1202,0.0
12928,1655,1233,0.0
12929,1656,451,0.0
12930,1656,784,0.0
12931,1656,817,0.0
12932,1656,1077,0.0
12933,1656,1099,1.0
12934,1656,1163,0.0
12935,1656,1174,1.0
12936,1656,1293,0.0
12937,1657,28,0.0
12938,1657,364,0.0
12939,1657,535,0.0
12940,1657,918,1.0
12941,1657,1107,0.0
12942,1657,1230,0.0
12943,1657,1386,0.0
12944,1658,571,0.0
12945,1658,919,1.0
12946,1658,999,0.0
12947,1658,1042,0.0
12948,1658,1175,1.0
12949,1658,1375,0.0
12950,1659,32,0.0
12951,1659,242,0.0
12952,1659,281,0.0
12953,1659,421,1.0
12954,1659,541,0.0
12955,1659,887,1.0
12956,1660,39,0.0
12957,1660,182,0.0
12958,1660,443,0.0
12959,1660,710,1.0
12960,1660,965,1.0
12961,1660,1054,1.0
12962,1660,1098,1.0
12963,1661,85,0.0
12964,1661,100,0.0
12965,1661,109,0.0
12966,1661,322,0.0
12967,1661,523,1.0
12968,1661,684,1.0
12969,1661,752,0.0
12970,1661,758,1.0
12971,1661,987,0.0
12972,1661,1017,0.0
12973,1662,77,0.0
12974,1662,257,0.0
12975,1662,516,0.0
12976,1662,637,0.0
12977,1662,783,1.0
12978,1662,838,0.0
12979,1662,921,0.0
12980,1662,1196,1.0
12981,1662,1212,1.0
12982,1662,1238,0.0
12983,1662,1365,0.0
12984,1663,597,0.0
12985,1663,663,1.0
12986,1663,986,0.0
12987,1664,137,0.0
12988,1664,221,0.0
12989,1664,388,0.0
12990,1664,1354,0.0
12991,1665,23,0.0
12992,1665,400,0.0
12993,1665,475,0.0
12994,1665,674,0.0
12995,1665,893,0.0
12996,1665,913,1.0
12997,1665,980,0.0
12998,1665,1025,0.0
12999,1665,1224,1.0
13000,1665,1232,1.0
13001,1666,196,0.0
13002,1666,767,0.0
13003,1666,878,0.0
13004,1666,880,0.0
13005,1666,1152,0.0
13006,1666,1170,0.0
13007,1666,1177,1.0
13008,1666,1192,1.0
13009,1666,1355,0.0
13010,1667,72,0.0
13011,1667,659,1.0
13012,1667,770,0.0
13013,1667,886,0.0
13014,1667,1317,1.0
13015,1668,18,0.0
13016,1668,339,0.0
13017,1668,977,0.0
13018,1668,1242,1.0
13019,1669,165,0.0
13020,1669,182,0.0
13021,1669,432,1.0
13022,1669,582,0.0
13023,1669,781,1.0
13024,1669,924,1.0
13025,1669,1220,0.0
13026,1669,1221,0.0
13027,1670,94,0.0
13028,1670,633,1.0
13029,1670,998,0.0
13030,1670,1170,0.0
13031,1670,1182,1.0
13032,1670,1185,1.0
13033,1671,243,0.0
13034,1671,368,0.0
13035,1671,599,0.0
13036,1671,674,0.0
13037,1671,930,0.0
13038,1671,959,1.0
13039,1672,270,1.0
13040,1672,449,0.0
13041,1672,689,1.0
13042,1672,794,0.0
13043,1672,1054,1.0
13044,1672,1207,0.0
13045,1673,245,0.0
13046,1673,369,0.0
13047,1673,634,1.0
13048,1673,685,0.0
13049,1673,1014,0.0
13050,1673,1077,0.0
13051,1674,402,1.0
13052,1674,760,1.0
13053,1674,896,0.0
13054,1674,1301,1.0
13055,1674,1304,1.0
13056,1675,846,0.0
13057,1675,1072,0.0
13058,1675,1094,0.0
13059,1675,1351,0.0
13060,1675,1395,0.0
13061,1676,258,0.0
13062,1676,502,0.0
13063,1676,632,1.0
13064,1676,1308,0.0
13065,1677,504,0.0
13066,1677,519,0.0
13067,1677,524,1.0
13068,1677,774,1.0
13069,1677,787,0.0
13070,1677,1055,1.0
13071,1677,1081,0.0
13072,1677,1214,0.0
13073,1678,260,0.0
13074,1678,261,0.0
13075,1678,532,0.0
13076,1678,630,1.0
13077,1678,881,0.0
13078,1678,1039,0.0
13079,1678,1245,1.0
13080,1679,399,0.0
13081,1679,430,1.0
13082,1679,473,0.0
13083,1679,641,0.0
13084,1679,654,1.0
13085,1679,696,1.0
13086,1679,861,0.0
13087,1679,900,0.0
13088,1680,343,0.0
13089,1680,366,0.0
13090,1680,464,0.0
13091,1680,465,0.0
13092,1680,690,0.0
13093,1681,367,0.0
13094,1681,497,0.0
13095,1681,520,1.0
13096,1681,542,0.0
13097,1681,593,1.0
13098,1681,839,0.0
13099,1682,292,0.0
13100,1682,478,0.0
13101,1682,606,0.0
13102,1682,647,0.0
13103,1682,651,0.0
13104,1682,1056,1.0
13105,1683,771,1.0
13106,1683,841,0.0
13107,1683,1012,1.0
13108,1683,1141,1.0
13109,1683,1349,0.0
13110,1684,545,0.0
13111,1684,615,0.0
13112,1684,694,0.0
13113,1684,865,0.0
13114,1684,954,1.0
13115,1684,1172,0.0
13116,1684,1303,0.0
13117,1685,137,0.0
13118,1685,242,0.0
13119,1685,567,0.0
13120,1685,685,0.0
13121,1685,799,0.0
13122,1686,116,0.0
13123,1686,175,0.0
13124,1686,288,1.0
13125,1686,804,0.0
13126,1686,899,0.0
13127,1686,1183,1.0
13128,1686,1201,0.0
13129,1686,1256,0.0
13130,1686,1273,0.0
13131,1687,353,0.0
13132,1687,400,0.0
13133,1687,417,0.0
13134,1687,642,0.0
13135,1687,1134,1.0
13136,1687,1232,0.0
13137,1688,422,0.0
13138,1688,494,1.0
13139,1688,655,1.0
13140,1688,744,0.0
13141,1688,789,0.0
13142,1688,1133,1.0
13143,1688,1147,1.0
13144,1688,1320,0.0
13145,1689,182,0.0
13146,1689,203,0.0
13147,1689,476,0.0
13148,1689,501,1.0
13149,1689,965,1.0
13150,1690,114,0.0
13151,1690,177,0.0
13152,1690,189,0.0
13153,1690,457,0.0
13154,1690,500,1.0
13155,1690,656,1.0
13156,1690,702,0.0
13157,1690,954,0.0
13158,1690,1130,1.0
13159,1690,1153,1.0
13160,1690,1255,0.0
13161,1690,1288,0.0
13162,1690,1311,0.0
13163,1691,692,0.0
13164,1691,751,0.0
13165,1691,1051,0.0
13166,1691,1061,1.0
13167,1692,514,0.0
13168,1692,523,1.0
13169,1692,527,1.0
13170,1692,790,0.0
13171,1692,1064,1.0
13172,1692,1163,0.0
13173,1693,66,0.0
13174,1693,221,0.0
13175,1693,238,0.0
13176,1693,289,1.0
13177,1693,561,1.0
13178,1693,659,0.0
13179,1693,734,0.0
13180,1693,760,1.0
13181,1693,931,0.0
13182,1693,974,1.0
13183,1693,1119,0.0
13184,1694,784,1.0
13185,1694,905,1.0
13186,1694,1037,0.0
13187,1694,1088,0.0
13188,1694,1364,0.0
13189,1695,497,0.0
13190,1695,531,1.0
13191,1695,817,0.0
13192,1695,1276,1.0
13193,1695,1397,0.0
13194,1696,513,0.0
13195,1696,766,1.0
13196,1696,1022,1.0
13197,1696,1240,0.0
13198,1697,127,0.0
13199,1697,534,1.0
13200,1697,761,1.0
13201,1697,850,0.0
13202,1697,1012,0.0
13203,1697,1123,1.0
13204,1697,1361,0.0
13205,1698,233,0.0
13206,1698,240,0.0
13207,1698,368,0.0
13208,1698,535,1.0
13209,1698,573,0.0
13210,1698,596,0.0
13211,1698,1153,0.0
13212,1699,470,1.0
13213,1699,591,1.0
13214,1699,677,0.0
13215,1699,877,0.0
13216,1699,1022,1.0
13217,1699,1142,0.0
13218,1699,1236,0.0
13219,1699,1380,1.0
13220,1700,312,0.0
13221,1700,661,1.0
13222,1700,753,1.0
13223,1700,861,0.0
13224,1700,955,1.0
13225,1700,1344,0.0
13226,1701,817,1.0
13227,1701,1016,1.0
13228,1701,1023,1.0
13229,1701,1068,1.0
13230,1702,289,1.0
13231,1702,294,0.0
13232,1702,644,1.0
13233,1702,845,0.0
13234,1702,872,0.0
13235,1702,1188,0.0
13236,1702,1210,0.0
13237,1702,1379,1.0
13238,1703,311,0.0
13239,1703,329,0.0
13240,1703,558,1.0
13241,1703,626,0.0
13242,1703,781,1.0
13243,1703,943,1.0
13244,1703,1069,1.0
13245,1703,1400,0.0
13246,1704,437,0.0
13247,1704,1078,0.0
13248,1705,84,0.0
13249,1705,182,0.0
13250,1705,185,0.0
13251,1705,255,0.0
13252,1705,482,0.0
13253,1705,693,0.0
13254,1705,780,1.0
13255,1705,953,1.0
13256,1705,1111,0.0
13257,1706,366,0.0
13258,1706,765,1.0
13259,1706,918,0.0
13260,1706,1230,1.0
13261,1706,1346,0.0
13262,1706,1385,0.0
13263,1707,79,0.0
13264,1707,281,0.0
13265,1707,294,1.0
13266,1707,469,0.0
13267,1707,1026,1.0
13268,1707,1070,1.0
13269,1707,1235,0.0
13270,1707,1269,0.0
13271,1708,249,0.0
13272,1708,286,1.0
13273,1708,412,0.0
13274,1708,600,1.0
13275,1708,708,0.0
13276,1708,739,0.0
13277,1708,778,1.0
13278,1708,802,0.0
13279,1708,1028,1.0
13280,1708,1193,1.0
13281,1708,1203,1.0
13282,1709,624,0.0
13283,1709,683,0.0
13284,1709,1016,0.0
13285,1709,1034,1.0
13286,1709,1107,0.0
13287,1709,1116,0.0
13288,1709,1189,1.0
13289,1709,1196,1.0
13290,1709,1201,1.0
13291,1710,152,0.0
13292,1710,275,0.0
13293,1710,350,0.0
13294,1710,380,0.0
13295,1710,1055,0.0
13296,1710,1197,1.0
13297,1710,1230,1.0
13298,1710,1266,0.0
13299,1711,394,0.0
13300,1711,509,0.0
13301,1711,929,1.0
13302,1711,950,1.0
13303,1711,966,1.0
13304,1711,1255,0.0
13305,1711,1358,0.0
13306,1712,19,0.0
13307,1712,75,0.0
13308,1712,79,0.0
13309,1712,802,1.0
13310,1712,1120,1.0
13311,1712,1230,1.0
13312,1713,126,0.0
13313,1713,241,0.0
13314,1713,465,0.0
13315,1713,545,1.0
13316,1713,601,1.0
13317,1713,709,0.0
13318,1713,725,0.0
13319,1713,1006,0.0
13320,1713,1098,1.0
13321,1713,1320,0.0
13322,1714,799,0.0
13323,1714,953,0.0
13324,1714,1107,1.0
13325,1714,1367,0.0
13326,1715,270,0.0
13327,1715,275,0.0
13328,1715,513,0.0
13329,1715,787,0.0
13330,1715,880,1.0
13331,1715,904,0.0
13332,1715,1051,0.0
13333,1715,1071,1.0
13334,1715,1191,0.0
13335,1716,427,1.0
13336,1716,697,0.0
13337,1716,698,0.0
13338,1716,803,1.0
13339,1716,818,1.0
13340,1716,850,0.0
13341,1716,1039,1.0
13342,1716,1086,1.0
13343,1716,1248,0.0
13344,1717,221,0.0
13345,1717,446,0.0
13346,1717,1094,0.0
13347,1718,609,0.0
13348,1718,836,1.0
13349,1718,869,1.0
13350,1718,950,0.0
13351,1718,1260,1.0
13352,1718,1373,1.0
13353,1719,562,1.0
13354,1719,683,0.0
13355,1719,765,1.0
13356,1719,822,0.0
13357,1719,870,1.0
13358,1719,905,0.0
13359,1719,924,1.0
13360,1719,959,0.0
13361,1719,1209,1.0
13362,1719,1351,0.0
13363,1720,69,0.0
13364,1720,240,0.0
13365,1720,782,0.0
13366,1720,811,1.0
13367,1720,947,1.0
13368,1720,1242,0.0
13369,1720,1307,0.0
13370,1720,1364,0.0
13371,1721,58,0.0
13372,1721,773,1.0
13373,1721,871,1.0
13374,1721,1231,1.0
13375,1721,1254,1.0
13376,1722,135,0.0
13377,1722,546,1.0
13378,1722,687,0.0
13379,1722,741,0.0
13380,1722,774,1.0
13381,1722,803,1.0
13382,1722,953,0.0
13383,1722,1156,0.0
13384,1722,1167,1.0
13385,1722,1253,1.0
13386,1722,1265,0.0
13387,1722,1331,0.0
13388,1723,371,0.0
13389,1723,547,1.0
13390,1723,901,0.0
13391,1723,1141,0.0
13392,1723,1160,0.0
13393,1723,1389,0.0
13394,1724,369,0.0
13395,1724,424,0.0
13396,1724,720,0.0
13397,1724,1000,0.0
13398,1724,1080,0.0
13399,1724,1081,0.0
13400,1724,1209,1.0
13401,1724,1261,1.0
13402,1725,309,0.0
13403,1725,613,0.0
13404,1725,939,1.0
13405,1725,1272,0.0
13406,1726,437,0.0
13407,1726,607,0.0
13408,1726,776,1.0
13409,1726,796,1.0
13410,1726,832,1.0
13411,1727,270,0.0
13412,1727,283,1.0
13413,1727,469,0.0
13414,1727,642,0.0
13415,1727,733,0.0
13416,1727,761,1.0
13417,1727,862,0.0
13418,1727,932,0.0
13419,1727,1043,0.0
13420,1727,1112,0.0
13421,1727,1133,0.0
13422,1727,1202,1.0
13423,1728,777,1.0
13424,1728,825,0.0
13425,1728,884,1.0
13426,1728,945,1.0
13427,1728,1187,0.0
13428,1729,83,0.0
13429,1729,515,0.0
13430,1729,680,0.0
13431,1729,720,0.0
13432,1729,1015,1.0
13433,1730,318,0.0
13434,1730,1033,1.0
13435,1730,1054,1.0
13436,1730,1100,0.0
13437,1730,1215,1.0
13438,1730,1245,0.0
13439,1730,1403,1.0
13440,1731,361,0.0
13441,1731,659,0.0
13442,1731,784,1.0
13443,1731,1207,0.0
13444,1731,1294,1.0
13445,1732,72,0.0
13446,1732,245,0.0
13447,1732,644,1.0
13448,1732,792,1.0
13449,1732,1078,0.0
13450,1732,1198,1.0
13451,1732,1219,1.0
13452,1733,174,0.0
13453,1733,529,0.0
13454,1733,631,0.0
13455,1733,633,0.0
13456,1733,1067,1.0
13457,1734,146,0.0
13458,1734,807,0.0
13459,1734,1134,1.0
13460,1735,530,0.0
13461,1735,818,1.0
13462,1735,913,1.0
13463,1736,647,0.0
13464,1736,752,1.0
13465,1736,817,1.0
13466,1736,886,1.0
13467,1736,960,0.0
13468,1736,1246,1.0
13469,1737,49,0.0
13470,1737,124,0.0
13471,1737,467,0.0
13472,1737,600,0.0
13473,1737,798,0.0
13474,1737,887,1.0
13475,1737,1139,0.0
13476,1737,1359,1.0
13477,1738,23,0.0
13478,1738,151,0.0
13479,1738,603,0.0
13480,1738,695,0.0
13481,1738,745,1.0
13482,1738,954,1.0
13483,1738,1292,0.0
13484,1738,1373,1.0
13485,1739,570,0.0
13486,1739,814,1.0
13487,1739,866,0.0
13488,1739,888,1.0
13489,1739,1074,1.0
13490,1739,1170,0.0
13491,1740,820,0.0
13492,1740,889,1.0
13493,1740,955,1.0
13494,1740,963,1.0
13495,1740,1104,1.0
13496,1740,1110,1.0
13497,1740,1244,1.0
13498,1740,1362,1.0
13499,1741,451,0.0
13500,1741,751,1.0
13501,1741,1114,0.0
13502,1742,566,0.0
13503,1742,629,1.0
13504,1742,667,0.0
13505,1742,784,0.0
13506,1742,863,0.0
13507,1742,1348,0.0
13508,1742,1361,1.0
13509,1743,40,0.0
13510,1743,93,0.0
13511,1743,167,0.0
13512,1743,334,0.0
13513,1743,379,0.0
13514,1743,692,0.0
13515,1743,895,0.0
13516,1743,909,0.0
13517,1743,944,1.0
13518,1743,1047,1.0
13519,1743,1071,1.0
13520,1744,475,0.0
13521,1744,616,0.0
13522,1744,742,1.0
13523,1744,798,1.0
13524,1744,847,1.0
13525,1744,1070,1.0
13526,1744,1077,1.0
13527,1744,1203,0.0
13528,1745,409,0.0
13529,1745,750,1.0
13530,1745,866,0.0
13531,1745,1013,0.0
13532,1745,1078,1.0
13533,1745,1086,1.0
13534,1745,1093,1.0
13535,1745,1099,1.0
13536,1745,1218,1.0
13537,1746,96,0.0
13538,1746,502,0.0
13539,1746,538,0.0
13540,1746,709,0.0
13541,1746,749,1.0
13542,1746,948,1.0
13543,1746,1065,1.0
13544,1746,1095,1.0
13545,1746,1395,0.0
13546,1746,1400,0.0
13547,1747,38,0.0
13548,1747,363,0.0
13549,1747,556,1.0
13550,1747,628,1.0
13551,1747,681,0.0
13552,1747,709,0.0
13553,1747,825,0.0
13554,1747,1018,0.0
13555,1747,1044,0.0
13556,1747,1365,1.0
13557,1748,145,0.0
13558,1748,261,0.0
13559,1748,611,0.0
13560,1748,683,0.0
13561,1748,695,0.0
13562,1748,770,0.0
13563,1748,918,1.0
13564,1748,960,0.0
13565,1748,1373,1.0
13566,1749,399,0.0
13567,1749,455,0.0
13568,1749,542,0.0
13569,1749,827,0.0
13570,1749,934,1.0
13571,1749,1026,0.0
13572,1749,1141,0.0
13573,1750,103,0.0
13574,1750,570,1.0
13575,1750,626,0.0
13576,1750,793,0.0
13577,1750,894,1.0
13578,1750,921,1.0
13579,1750,1244,1.0
13580,1751,860,0.0
13581,1751,922,1.0
13582,1751,932,1.0
13583,1751,947,0.0
13584,1751,1016,1.0
13585,1751,1046,1.0
13586,1751,1215,1.0
13587,1752,80,0.0
13588,1752,216,0.0
13589,1752,895,1.0
13590,1752,1209,1.0
13591,1752,1333,0.0
13592,1752,1383,0.0
13593,1753,296,1.0
13594,1753,487,0.0
13595,1753,611,1.0
13596,1753,807,1.0
13597,1753,850,0.0
13598,1753,852,0.0
13599,1753,905,1.0
13600,1753,916,1.0
13601,1753,1019,0.0
13602,1753,1208,1.0
13603,1754,461,0.0
13604,1754,519,0.0
13605,1754,568,1.0
13606,1754,788,0.0
13607,1754,887,0.0
13608,1754,925,1.0
13609,1754,959,1.0
13610,1754,1207,1.0
13611,1754,1304,0.0
13612,1754,1361,1.0
13613,1755,404,0.0
13614,1755,819,0.0
13615,1755,1058,0.0
13616,1755,1083,0.0
13617,1755,1089,0.0
13618,1755,1339,0.0
13619,1755,1360,1.0
13620,1756,747,1.0
13621,1756,869,0.0
13622,1756,1206,1.0
13623,1756,1242,0.0
13624,1756,1287,1.0
13625,1757,130,0.0
13626,1757,419,0.0
13627,1757,579,0.0
13628,1757,801,1.0
13629,1757,927,1.0
13630,1757,970,0.0
13631,1757,1012,0.0
13632,1757,1390,1.0
13633,1758,253,0.0
13634,1758,342,0.0
13635,1758,418,0.0
13636,1758,512,0.0
13637,1758,770,1.0
13638,1758,795,1.0
13639,1758,1081,0.0
13640,1758,1126,0.0
13641,1758,1218,1.0
13642,1758,1330,1.0
13643,1759,139,0.0
13644,1759,178,0.0
13645,1759,193,0.0
13646,1759,203,0.0
13647,1759,219,0.0
13648,1759,395,0.0
13649,1759,406,0.0
13650,1759,478,0.0
13651,1759,504,0.0
13652,1759,716,1.0
13653,1759,747,1.0
13654,1759,849,1.0
13655,1759,1359,1.0
13656,1760,413,0.0
13657,1760,907,0.0
13658,1760,927,1.0
13659,1760,1337,1.0
13660,1760,1377,1.0
13661,1761,151,0.0
13662,1761,746,1.0
13663,1761,777,0.0
13664,1761,907,0.0
13665,1761,1005,0.0
13666,1761,1221,1.0
13667,1762,440,0.0
13668,1762,719,1.0
13669,1762,790,1.0
13670,1762,1014,1.0
13671,1762,1338,1.0
13672,1763,406,0.0
13673,1763,414,0.0
13674,1763,552,0.0
13675,1763,774,1.0
13676,1763,1062,1.0
13677,1763,1278,0.0
13678,1764,314,1.0
13679,1764,418,0.0
13680,1764,425,0.0
13681,1764,616,0.0
